CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
4011,Female,29,18,1561.88,28113.84,Monthly,Credit Card,0
4012,Male,69,31,1698.48,52652.88,Quarterly,Net Banking,0
4013,Female,47,60,1785.05,107103.0,Yearly,Net Banking,0
4014,Male,68,37,1292.3,47815.1,Yearly,Net Banking,0
4015,Male,57,21,1749.31,36735.51,Monthly,Debit Card,0
4016,Female,24,14,227.75,3188.5,Monthly,Debit Card,0
4017,Female,49,60,393.02,23581.2,Yearly,UPI,0
4018,Male,65,23,366.64,8432.72,Quarterly,Debit Card,0
4019,Male,36,29,1482.69,42998.01,Monthly,Credit Card,0
4020,Female,23,47,325.25,15286.75,Yearly,Debit Card,0
4021,Female,37,30,1093.46,32803.8,Quarterly,Net Banking,0
4022,Male,44,38,1050.87,39933.06,Monthly,Credit Card,0
4023,Female,60,27,759.27,20500.29,Yearly,Debit Card,0
4024,Female,54,15,1766.73,26500.95,Yearly,Credit Card,0
4025,Female,65,59,506.78,29900.02,Monthly,Credit Card,0
4026,Male,24,3,834.43,2503.29,Quarterly,Debit Card,0
4027,Male,22,10,1593.51,15935.1,Quarterly,Credit Card,1
4028,Male,28,17,254.76,4330.92,Yearly,Net Banking,0
4029,Female,32,11,1411.31,15524.41,Quarterly,Net Banking,1
4030,Female,20,48,1669.52,80136.96,Yearly,Debit Card,0
4031,Male,22,5,1878.08,9390.4,Monthly,Debit Card,1
4032,Male,40,69,1777.33,122635.77,Quarterly,Net Banking,0
4033,Male,54,64,774.89,49592.96,Monthly,Debit Card,0
4034,Female,26,14,1255.46,17576.44,Yearly,Net Banking,0
4035,Male,32,50,339.13,16956.5,Monthly,Credit Card,0
4036,Male,20,26,664.17,17268.42,Quarterly,Debit Card,0
4037,Female,46,69,369.6,25502.4,Monthly,UPI,0
4038,Female,23,7,767.34,5371.38,Quarterly,Net Banking,0
4039,Female,34,16,1775.34,28405.44,Quarterly,Net Banking,0
4040,Male,43,55,824.9,45369.5,Quarterly,Credit Card,0
4041,Female,38,56,1211.42,67839.52,Quarterly,UPI,0
4042,Female,25,4,980.09,3920.36,Quarterly,UPI,0
4043,Male,38,48,1026.05,49250.4,Yearly,UPI,0
4044,Female,28,17,1945.23,33068.91,Monthly,Net Banking,0
4045,Male,55,36,733.08,26390.88,Yearly,Net Banking,0
4046,Male,25,70,1329.18,93042.6,Monthly,UPI,0
4047,Female,59,38,956.11,36332.18,Monthly,Debit Card,0
4048,Female,41,62,310.06,19223.72,Monthly,UPI,0
4049,Female,52,48,1080.8,51878.4,Yearly,Credit Card,0
4050,Female,31,10,1664.02,16640.2,Quarterly,UPI,1
4051,Female,31,36,377.76,13599.36,Quarterly,UPI,0
4052,Female,27,29,325.27,9432.83,Yearly,UPI,0
4053,Male,29,4,476.54,1906.16,Quarterly,Debit Card,0
4054,Male,55,44,1575.92,69340.48,Monthly,UPI,0
4055,Female,61,56,1503.19,84178.64,Quarterly,UPI,0
4056,Male,63,42,1217.03,51115.26,Quarterly,Net Banking,0
4057,Female,51,13,1042.81,13556.53,Quarterly,UPI,0
4058,Male,58,46,1798.99,82753.54,Monthly,Credit Card,0
4059,Male,27,33,1580.06,52141.98,Quarterly,Net Banking,0
4060,Male,34,21,1661.5,34891.5,Quarterly,Debit Card,0
4061,Female,34,57,1663.87,94840.59,Quarterly,Net Banking,0
4062,Male,20,69,1356.89,93625.41,Yearly,Debit Card,0
4063,Female,48,70,1024.43,71710.1,Yearly,Debit Card,0
4064,Male,68,67,1756.42,117680.14,Quarterly,Credit Card,0
4065,Male,18,48,1866.81,89606.88,Yearly,UPI,0
4066,Male,29,33,242.85,8014.05,Yearly,Credit Card,0
4067,Male,56,36,292.8,10540.8,Monthly,Net Banking,0
4068,Male,21,33,1925.74,63549.42,Yearly,Debit Card,0
4069,Female,59,31,698.89,21665.59,Yearly,Net Banking,0
4070,Female,30,21,1772.06,37213.26,Quarterly,Debit Card,0
4071,Male,51,27,899.83,24295.41,Monthly,Net Banking,0
4072,Male,59,62,414.38,25691.56,Monthly,Debit Card,0
4073,Male,38,26,344.8,8964.8,Monthly,Credit Card,0
4074,Male,39,66,481.71,31792.86,Yearly,Debit Card,0
4075,Female,21,12,649.81,7797.72,Quarterly,UPI,0
4076,Male,35,22,1079.33,23745.26,Monthly,Credit Card,0
4077,Female,22,17,1462.7,24865.9,Monthly,UPI,0
4078,Male,36,7,1975.52,13828.64,Yearly,Net Banking,1
4079,Female,19,68,994.71,67640.28,Monthly,Net Banking,0
4080,Male,29,37,1132.73,41911.01,Quarterly,Debit Card,0
4081,Male,34,38,1139.27,43292.26,Monthly,Debit Card,0
4082,Female,27,11,1170.98,12880.78,Quarterly,Net Banking,0
4083,Male,51,1,1131.93,1131.93,Quarterly,Credit Card,0
4084,Male,23,25,215.79,5394.75,Quarterly,UPI,0
4085,Male,25,42,203.1,8530.2,Yearly,Net Banking,0
4086,Female,68,52,375.8,19541.6,Yearly,Credit Card,0
4087,Male,28,24,382.8,9187.2,Quarterly,UPI,0
4088,Male,29,53,1468.81,77846.93,Quarterly,Debit Card,0
4089,Female,26,56,568.85,31855.6,Monthly,Credit Card,0
4090,Female,19,63,1810.49,114060.87,Monthly,Credit Card,0
4091,Female,25,8,1871.49,14971.92,Monthly,Net Banking,1
4092,Male,28,59,1956.61,115439.99,Yearly,UPI,0
4093,Male,53,45,1890.35,85065.75,Monthly,Net Banking,0
4094,Male,27,27,689.4,18613.8,Quarterly,Debit Card,0
4095,Female,38,52,1117.6,58115.2,Quarterly,Debit Card,0
4096,Male,37,18,515.82,9284.76,Yearly,UPI,0
4097,Male,65,16,1651.18,26418.88,Yearly,UPI,0
4098,Female,25,66,1799.18,118745.88,Monthly,UPI,0
4099,Female,53,5,1732.32,8661.6,Yearly,Net Banking,1
4100,Female,46,3,980.06,2940.18,Quarterly,UPI,0
4101,Female,59,70,1565.61,109592.7,Quarterly,UPI,0
4102,Female,29,7,375.64,2629.48,Yearly,Net Banking,0
4103,Male,31,50,272.44,13622.0,Quarterly,Debit Card,0
4104,Female,65,14,1555.83,21781.62,Yearly,Debit Card,0
4105,Male,67,38,965.64,36694.32,Quarterly,Credit Card,0
4106,Male,38,47,1991.99,93623.53,Monthly,Debit Card,0
4107,Female,39,33,375.06,12376.98,Yearly,UPI,0
4108,Female,38,43,1740.13,74825.59,Yearly,Debit Card,0
4109,Female,61,29,1063.97,30855.13,Yearly,Net Banking,0
4110,Male,67,57,1688.87,96265.59,Quarterly,Debit Card,0
4111,Female,47,5,1670.83,8354.15,Monthly,Debit Card,1
4112,Female,56,60,1848.79,110927.4,Yearly,Credit Card,0
4113,Female,37,70,736.13,51529.1,Quarterly,Credit Card,0
4114,Female,41,2,1909.64,3819.28,Yearly,UPI,1
4115,Female,40,70,473.0,33110.0,Quarterly,Net Banking,0
4116,Male,24,43,347.54,14944.22,Monthly,UPI,0
4117,Male,26,4,976.91,3907.64,Quarterly,Net Banking,0
4118,Male,18,56,1690.98,94694.88,Quarterly,Net Banking,0
4119,Female,43,59,1052.16,62077.44,Yearly,Credit Card,0
4120,Female,55,9,1692.72,15234.48,Quarterly,Debit Card,1
4121,Female,55,3,1513.44,4540.32,Yearly,Debit Card,1
4122,Male,61,48,576.97,27694.56,Quarterly,Credit Card,0
4123,Female,39,43,1907.99,82043.57,Monthly,UPI,0
4124,Female,61,1,309.41,309.41,Quarterly,Debit Card,0
4125,Female,27,57,1816.9,103563.3,Yearly,UPI,0
4126,Male,23,53,748.0,39644.0,Quarterly,Debit Card,0
4127,Female,34,16,1100.27,17604.32,Quarterly,UPI,0
4128,Male,68,51,960.23,48971.73,Monthly,Net Banking,0
4129,Female,67,55,509.3,28011.5,Yearly,Net Banking,0
4130,Male,55,1,844.66,844.66,Monthly,Debit Card,0
4131,Male,41,28,547.28,15323.84,Quarterly,UPI,0
4132,Male,68,53,567.0,30051.0,Monthly,UPI,0
4133,Female,27,58,536.7,31128.6,Quarterly,Net Banking,0
4134,Female,25,60,1080.23,64813.8,Quarterly,UPI,0
4135,Male,38,59,1636.28,96540.52,Monthly,Credit Card,0
4136,Male,23,22,1224.15,26931.3,Monthly,UPI,0
4137,Female,38,8,1807.77,14462.16,Quarterly,Net Banking,1
4138,Female,56,49,1345.78,65943.22,Monthly,Credit Card,0
4139,Male,41,42,1440.81,60514.02,Monthly,Credit Card,0
4140,Female,50,27,1401.69,37845.63,Quarterly,UPI,0
4141,Female,35,39,1009.03,39352.17,Yearly,Net Banking,0
4142,Female,45,25,1440.81,36020.25,Monthly,Net Banking,0
4143,Female,69,38,325.47,12367.86,Monthly,Net Banking,0
4144,Male,49,24,1747.73,41945.52,Yearly,Credit Card,0
4145,Female,29,24,1600.06,38401.44,Monthly,Net Banking,0
4146,Female,65,60,641.41,38484.6,Quarterly,Credit Card,0
4147,Male,59,50,1582.46,79123.0,Monthly,Credit Card,0
4148,Male,44,66,222.76,14702.16,Quarterly,Debit Card,0
4149,Female,27,14,591.04,8274.56,Yearly,UPI,0
4150,Female,63,53,317.25,16814.25,Yearly,Net Banking,0
4151,Female,69,32,1604.41,51341.12,Yearly,Credit Card,0
4152,Female,59,48,1560.57,74907.36,Monthly,UPI,0
4153,Male,49,39,1664.54,64917.06,Yearly,Credit Card,0
4154,Male,59,40,208.07,8322.8,Monthly,UPI,0
4155,Male,43,42,1102.22,46293.24,Monthly,Credit Card,0
4156,Female,42,8,1468.71,11749.68,Monthly,Net Banking,1
4157,Female,28,26,479.72,12472.72,Yearly,Debit Card,0
4158,Female,40,12,1369.62,16435.44,Yearly,Debit Card,0
4159,Female,51,43,351.4,15110.2,Monthly,Debit Card,0
4160,Male,69,51,526.39,26845.89,Yearly,Credit Card,0
4161,Male,57,63,1056.43,66555.09,Monthly,UPI,0
4162,Female,40,49,1376.42,67444.58,Yearly,Net Banking,0
4163,Male,46,27,462.56,12489.12,Quarterly,Net Banking,0
4164,Female,48,9,533.4,4800.6,Yearly,Credit Card,0
4165,Female,24,39,568.0,22152.0,Yearly,Debit Card,0
4166,Male,57,65,629.66,40927.9,Yearly,Credit Card,0
4167,Female,50,71,607.8,43153.8,Monthly,UPI,0
4168,Female,38,71,911.27,64700.17,Monthly,Debit Card,0
4169,Male,19,7,1376.82,9637.74,Quarterly,Credit Card,1
4170,Female,35,67,988.46,66226.82,Quarterly,UPI,0
4171,Female,64,10,1596.75,15967.5,Quarterly,Debit Card,1
4172,Male,50,71,1494.68,106122.28,Monthly,Net Banking,0
4173,Female,54,53,427.75,22670.75,Quarterly,UPI,0
4174,Male,51,57,287.91,16410.87,Quarterly,Net Banking,0
4175,Female,37,27,1780.29,48067.83,Yearly,UPI,0
4176,Male,52,54,343.7,18559.8,Quarterly,Debit Card,0
4177,Male,68,4,467.01,1868.04,Yearly,Credit Card,0
4178,Male,67,23,239.84,5516.32,Monthly,Credit Card,0
4179,Female,35,48,1331.01,63888.48,Monthly,Credit Card,0
4180,Male,63,42,1248.27,52427.34,Yearly,Credit Card,0
4181,Male,41,3,1976.43,5929.29,Quarterly,UPI,1
4182,Male,25,3,1796.48,5389.44,Monthly,Credit Card,1
4183,Male,47,28,939.52,26306.56,Yearly,Credit Card,0
4184,Male,61,63,868.85,54737.55,Monthly,UPI,0
4185,Female,27,31,734.33,22764.23,Monthly,UPI,0
4186,Female,40,10,474.33,4743.3,Quarterly,Debit Card,0
4187,Female,69,49,448.55,21978.95,Monthly,UPI,0
4188,Female,66,21,438.11,9200.31,Yearly,Net Banking,0
4189,Female,28,53,405.41,21486.73,Quarterly,Debit Card,0
4190,Female,19,54,632.92,34177.68,Yearly,Debit Card,0
4191,Female,43,57,752.0,42864.0,Yearly,Credit Card,0
4192,Male,53,20,1930.84,38616.8,Yearly,Credit Card,0
4193,Female,50,49,1241.25,60821.25,Quarterly,Net Banking,0
4194,Male,64,7,1977.67,13843.69,Monthly,Credit Card,1
4195,Male,30,29,870.44,25242.76,Yearly,UPI,0
4196,Female,57,48,1023.73,49139.04,Monthly,UPI,0
4197,Male,42,13,784.24,10195.12,Monthly,Credit Card,0
4198,Male,21,3,529.2,1587.6,Yearly,Credit Card,0
4199,Male,59,2,457.7,915.4,Monthly,UPI,0
4200,Male,36,16,1901.14,30418.24,Quarterly,Debit Card,0
4201,Female,35,6,1976.26,11857.56,Quarterly,Net Banking,1
4202,Female,54,45,280.84,12637.8,Monthly,Net Banking,0
4203,Female,47,71,470.62,33414.02,Monthly,Debit Card,0
4204,Female,36,5,962.34,4811.7,Quarterly,Net Banking,0
4205,Female,40,56,535.4,29982.4,Monthly,Credit Card,0
4206,Female,33,71,854.98,60703.58,Monthly,Credit Card,0
4207,Female,18,32,432.37,13835.84,Monthly,Credit Card,0
4208,Female,29,49,1021.72,50064.28,Monthly,Net Banking,0
4209,Female,41,13,689.05,8957.65,Yearly,Debit Card,0
4210,Female,51,30,833.43,25002.9,Monthly,Credit Card,0
4211,Male,25,25,369.76,9244.0,Quarterly,Debit Card,0
4212,Female,35,60,970.63,58237.8,Yearly,UPI,0
4213,Male,65,59,1969.86,116221.74,Yearly,UPI,0
4214,Male,22,28,791.9,22173.2,Quarterly,UPI,0
4215,Male,43,58,1777.57,103099.06,Monthly,Net Banking,0
4216,Male,47,20,1717.76,34355.2,Yearly,Net Banking,0
4217,Female,30,34,1913.71,65066.14,Yearly,Credit Card,0
4218,Male,36,5,1622.2,8111.0,Monthly,UPI,1
4219,Female,46,60,1387.27,83236.2,Monthly,Debit Card,0
4220,Female,20,43,1741.85,74899.55,Quarterly,Net Banking,0
4221,Male,43,57,336.16,19161.12,Yearly,Debit Card,0
4222,Female,57,57,1033.1,58886.7,Monthly,Debit Card,0
4223,Male,29,54,1980.66,106955.64,Monthly,Credit Card,0
4224,Male,19,45,1585.28,71337.6,Quarterly,Credit Card,0
4225,Female,28,37,1931.74,71474.38,Yearly,Debit Card,0
4226,Female,61,48,1603.34,76960.32,Monthly,Debit Card,0
4227,Male,45,54,1774.79,95838.66,Quarterly,Debit Card,0
4228,Female,35,48,1471.75,70644.0,Yearly,Debit Card,0
4229,Female,30,6,1568.9,9413.4,Yearly,UPI,1
4230,Female,54,34,1141.72,38818.48,Yearly,Debit Card,0
4231,Male,39,63,1863.63,117408.69,Yearly,Net Banking,0
4232,Male,29,48,1685.07,80883.36,Quarterly,Credit Card,0
4233,Female,19,23,1718.99,39536.77,Monthly,Net Banking,0
4234,Female,54,13,1411.42,18348.46,Yearly,Credit Card,0
4235,Female,24,47,748.24,35167.28,Yearly,Credit Card,0
4236,Female,43,44,264.13,11621.72,Monthly,Credit Card,0
4237,Female,43,32,1884.18,60293.76,Yearly,Net Banking,0
4238,Male,41,26,1255.02,32630.52,Yearly,Credit Card,0
4239,Female,29,53,736.66,39042.98,Monthly,Debit Card,0
4240,Male,33,14,468.44,6558.16,Monthly,Debit Card,0
4241,Female,40,52,1693.14,88043.28,Yearly,UPI,0
4242,Male,57,36,1705.74,61406.64,Monthly,UPI,0
4243,Female,26,8,1666.11,13328.88,Quarterly,UPI,1
4244,Male,49,40,1361.15,54446.0,Quarterly,Debit Card,0
4245,Female,32,22,858.83,18894.26,Yearly,Net Banking,0
4246,Male,54,16,747.33,11957.28,Yearly,UPI,0
4247,Male,30,60,215.4,12924.0,Monthly,Debit Card,0
4248,Male,22,60,1700.49,102029.4,Monthly,Credit Card,0
4249,Male,28,10,357.38,3573.8,Yearly,Net Banking,0
4250,Male,27,25,1335.36,33384.0,Yearly,Net Banking,0
4251,Male,69,31,1107.33,34327.23,Quarterly,Debit Card,0
4252,Female,30,21,1148.04,24108.84,Monthly,Debit Card,0
4253,Male,58,33,1868.08,61646.64,Yearly,Credit Card,0
4254,Female,63,31,256.91,7964.21,Yearly,Credit Card,0
4255,Female,67,21,1592.11,33434.31,Monthly,Credit Card,0
4256,Female,32,36,293.69,10572.84,Monthly,Net Banking,0
4257,Female,59,65,268.68,17464.2,Yearly,Net Banking,0
4258,Female,24,4,973.67,3894.68,Yearly,UPI,0
4259,Male,57,68,313.54,21320.72,Yearly,UPI,0
4260,Male,45,4,1620.46,6481.84,Monthly,UPI,1
4261,Male,49,9,1153.21,10378.89,Yearly,Net Banking,0
4262,Female,52,30,252.27,7568.1,Yearly,Credit Card,0
4263,Male,32,45,272.9,12280.5,Yearly,UPI,0
4264,Male,65,4,1302.8,5211.2,Quarterly,Credit Card,1
4265,Male,53,69,1651.0,113919.0,Quarterly,Credit Card,0
4266,Male,38,23,988.04,22724.92,Monthly,Credit Card,0
4267,Male,23,16,1198.25,19172.0,Yearly,UPI,0
4268,Female,18,22,1639.69,36073.18,Yearly,UPI,0
4269,Male,21,48,1298.91,62347.68,Monthly,Credit Card,0
4270,Female,28,62,604.57,37483.34,Monthly,UPI,0
4271,Female,61,60,1303.49,78209.4,Monthly,Debit Card,0
4272,Female,43,5,1330.9,6654.5,Yearly,UPI,1
4273,Female,54,7,1521.39,10649.73,Quarterly,Credit Card,1
4274,Female,40,51,1317.57,67196.07,Monthly,Credit Card,0
4275,Male,46,65,1944.64,126401.6,Yearly,Net Banking,0
4276,Male,38,9,555.12,4996.08,Monthly,Net Banking,0
4277,Male,65,45,1911.96,86038.2,Yearly,Credit Card,0
4278,Female,62,47,1169.01,54943.47,Monthly,Debit Card,0
4279,Male,62,67,1409.52,94437.84,Yearly,Net Banking,0
4280,Male,66,24,379.03,9096.72,Monthly,Credit Card,0
4281,Female,44,10,885.04,8850.4,Quarterly,Net Banking,0
4282,Female,56,48,1584.88,76074.24,Monthly,Net Banking,0
4283,Female,57,35,1472.44,51535.4,Monthly,Credit Card,0
4284,Female,30,54,272.25,14701.5,Quarterly,UPI,0
4285,Male,40,71,1183.87,84054.77,Monthly,Debit Card,0
4286,Female,33,16,358.9,5742.4,Quarterly,UPI,0
4287,Female,47,53,1992.54,105604.62,Yearly,Credit Card,0
4288,Male,21,40,1815.13,72605.2,Quarterly,Credit Card,0
4289,Male,57,20,237.95,4759.0,Quarterly,Debit Card,0
4290,Female,33,69,1745.57,120444.33,Yearly,Credit Card,0
4291,Male,48,45,1854.97,83473.65,Quarterly,Net Banking,0
4292,Female,59,6,836.39,5018.34,Quarterly,Debit Card,0
4293,Female,42,69,1495.1,103161.9,Yearly,UPI,0
4294,Male,61,49,995.79,48793.71,Monthly,Debit Card,0
4295,Male,29,39,1379.42,53797.38,Monthly,UPI,0
4296,Female,43,2,812.57,1625.14,Quarterly,Credit Card,0
4297,Female,54,39,780.61,30443.79,Monthly,UPI,0
4298,Female,65,21,963.98,20243.58,Monthly,UPI,0
4299,Male,50,40,462.02,18480.8,Quarterly,UPI,0
4300,Female,45,54,1696.05,91586.7,Yearly,Debit Card,0
4301,Female,26,12,827.66,9931.92,Monthly,Net Banking,0
4302,Female,29,37,920.27,34049.99,Quarterly,UPI,0
4303,Female,22,38,1809.3,68753.4,Yearly,Debit Card,0
4304,Female,69,15,1093.92,16408.8,Monthly,Debit Card,0
4305,Male,45,7,1179.66,8257.62,Yearly,Net Banking,0
4306,Female,52,50,1921.7,96085.0,Quarterly,Debit Card,0
4307,Female,22,65,1796.11,116747.15,Yearly,Credit Card,0
4308,Female,51,67,505.04,33837.68,Yearly,Credit Card,0
4309,Female,63,44,1051.79,46278.76,Quarterly,Credit Card,0
4310,Male,51,31,1948.33,60398.23,Monthly,Net Banking,0
4311,Male,30,43,870.26,37421.18,Monthly,Debit Card,0
4312,Male,56,48,868.83,41703.84,Yearly,Credit Card,0
4313,Female,59,61,551.05,33614.05,Yearly,UPI,0
4314,Female,62,10,405.78,4057.8,Yearly,Debit Card,0
4315,Male,65,29,1532.55,44443.95,Yearly,Credit Card,0
4316,Male,31,48,1586.05,76130.4,Monthly,Debit Card,0
4317,Male,28,62,1944.22,120541.64,Quarterly,Credit Card,0
4318,Female,59,13,1592.15,20697.95,Quarterly,UPI,0
4319,Female,55,44,638.03,28073.32,Quarterly,Debit Card,0
4320,Male,21,47,272.21,12793.87,Yearly,Credit Card,0
4321,Male,50,64,1973.79,126322.56,Yearly,Credit Card,0
4322,Male,24,53,812.81,43078.93,Quarterly,UPI,0
4323,Female,58,44,761.55,33508.2,Monthly,UPI,0
4324,Female,25,28,1830.72,51260.16,Quarterly,Credit Card,0
4325,Female,54,2,1253.18,2506.36,Monthly,Credit Card,1
4326,Male,68,57,586.77,33445.89,Yearly,Net Banking,0
4327,Male,27,57,1800.37,102621.09,Quarterly,Net Banking,0
4328,Female,60,34,1988.05,67593.7,Quarterly,Debit Card,0
4329,Male,32,58,356.02,20649.16,Yearly,Debit Card,0
4330,Female,55,52,1752.05,91106.6,Monthly,Net Banking,0
4331,Male,32,29,902.93,26184.97,Quarterly,Credit Card,0
4332,Male,22,35,1143.33,40016.55,Quarterly,UPI,0
4333,Male,46,48,1846.67,88640.16,Monthly,Debit Card,0
4334,Male,36,33,1952.08,64418.64,Quarterly,Credit Card,0
4335,Female,68,9,671.9,6047.1,Quarterly,UPI,0
4336,Male,27,48,583.13,27990.24,Yearly,UPI,0
4337,Female,29,67,344.93,23110.31,Monthly,Credit Card,0
4338,Female,21,36,1211.24,43604.64,Quarterly,Credit Card,0
4339,Female,48,71,224.49,15938.79,Quarterly,Debit Card,0
4340,Male,35,44,941.42,41422.48,Yearly,Net Banking,0
4341,Female,33,60,332.09,19925.4,Quarterly,Credit Card,0
4342,Female,57,63,929.41,58552.83,Yearly,Net Banking,0
4343,Female,53,5,271.88,1359.4,Quarterly,Debit Card,0
4344,Male,42,40,1703.39,68135.6,Yearly,Net Banking,0
4345,Male,40,19,577.53,10973.07,Monthly,Net Banking,0
4346,Female,29,47,790.96,37175.12,Monthly,UPI,0
4347,Male,51,65,1766.09,114795.85,Quarterly,Debit Card,0
4348,Female,53,67,1543.28,103399.76,Quarterly,Credit Card,0
4349,Female,54,18,594.27,10696.86,Yearly,Net Banking,0
4350,Male,20,50,329.42,16471.0,Yearly,Debit Card,0
4351,Female,26,30,1488.21,44646.3,Monthly,UPI,0
4352,Male,35,66,903.26,59615.16,Quarterly,UPI,0
4353,Male,60,5,1578.94,7894.7,Yearly,Net Banking,1
4354,Female,52,42,1001.53,42064.26,Monthly,Net Banking,0
4355,Male,51,5,822.8,4114.0,Monthly,Credit Card,0
4356,Male,58,50,1012.17,50608.5,Yearly,Debit Card,0
4357,Female,31,58,1547.41,89749.78,Quarterly,Credit Card,0
4358,Female,21,8,1824.0,14592.0,Monthly,Credit Card,1
4359,Male,46,31,289.58,8976.98,Yearly,UPI,0
4360,Male,58,12,1143.4,13720.8,Monthly,Debit Card,0
4361,Female,62,21,259.1,5441.1,Quarterly,Credit Card,0
4362,Male,67,62,1043.14,64674.68,Yearly,UPI,0
4363,Male,32,33,1793.51,59185.83,Quarterly,Net Banking,0
4364,Male,45,26,850.86,22122.36,Quarterly,Credit Card,0
4365,Male,59,40,1878.41,75136.4,Monthly,Net Banking,0
4366,Male,33,65,1335.1,86781.5,Quarterly,Debit Card,0
4367,Male,29,59,1881.48,111007.32,Monthly,Credit Card,0
4368,Male,69,15,1562.9,23443.5,Yearly,Net Banking,0
4369,Female,22,1,386.18,386.18,Yearly,Net Banking,0
4370,Female,51,11,616.07,6776.77,Monthly,Debit Card,0
4371,Female,59,55,909.51,50023.05,Monthly,UPI,0
4372,Female,18,2,506.19,1012.38,Monthly,UPI,0
4373,Female,56,65,1090.84,70904.6,Quarterly,Credit Card,0
4374,Male,49,44,1048.46,46132.24,Yearly,Net Banking,0
4375,Male,43,16,1921.27,30740.32,Yearly,UPI,0
4376,Male,34,22,980.71,21575.62,Quarterly,Credit Card,0
4377,Male,65,18,1614.13,29054.34,Monthly,Net Banking,0
4378,Female,44,47,1895.44,89085.68,Yearly,Credit Card,0
4379,Male,41,30,1778.58,53357.4,Quarterly,Debit Card,0
4380,Male,52,10,575.6,5756.0,Monthly,Credit Card,0
4381,Female,63,58,1092.85,63385.3,Yearly,Debit Card,0
4382,Male,59,62,825.93,51207.66,Monthly,Net Banking,0
4383,Male,56,6,919.75,5518.5,Quarterly,Net Banking,0
4384,Female,43,67,849.45,56913.15,Yearly,Net Banking,0
4385,Male,66,41,1687.45,69185.45,Monthly,Credit Card,0
4386,Male,55,43,1013.85,43595.55,Monthly,Net Banking,0
4387,Male,40,18,1142.65,20567.7,Monthly,Net Banking,0
4388,Male,39,58,1968.41,114167.78,Quarterly,Debit Card,0
4389,Male,21,60,307.96,18477.6,Monthly,Net Banking,0
4390,Female,66,27,1078.32,29114.64,Yearly,Net Banking,0
4391,Female,26,68,1593.31,108345.08,Yearly,Net Banking,0
4392,Female,21,22,472.09,10385.98,Monthly,UPI,0
4393,Female,24,24,1300.76,31218.24,Quarterly,Net Banking,0
4394,Female,40,40,631.04,25241.6,Yearly,Credit Card,0
4395,Female,19,66,1761.33,116247.78,Yearly,Debit Card,0
4396,Male,66,40,788.78,31551.2,Yearly,Net Banking,0
4397,Female,41,6,792.31,4753.86,Monthly,Credit Card,0
4398,Female,57,18,1276.75,22981.5,Yearly,Debit Card,0
4399,Male,48,30,530.41,15912.3,Monthly,Debit Card,0
4400,Male,64,21,712.8,14968.8,Monthly,Credit Card,0
4401,Female,48,62,949.94,58896.28,Monthly,Credit Card,0
4402,Male,64,10,836.55,8365.5,Monthly,UPI,0
4403,Female,57,13,1144.78,14882.14,Monthly,UPI,0
4404,Male,65,9,1279.35,11514.15,Yearly,Net Banking,1
4405,Female,68,68,1220.0,82960.0,Monthly,UPI,0
4406,Male,60,39,1377.5,53722.5,Monthly,Credit Card,0
4407,Male,51,24,753.95,18094.8,Monthly,UPI,0
4408,Female,41,34,427.57,14537.38,Monthly,Debit Card,0
4409,Female,66,61,1569.45,95736.45,Monthly,Credit Card,0
4410,Female,43,41,1731.4,70987.4,Monthly,Net Banking,0
4411,Female,33,5,662.61,3313.05,Yearly,Debit Card,0
4412,Female,64,50,932.77,46638.5,Monthly,Debit Card,0
4413,Male,30,4,1097.42,4389.68,Monthly,Debit Card,0
4414,Female,32,51,1159.99,59159.49,Yearly,Credit Card,0
4415,Female,44,52,1387.08,72128.16,Yearly,Credit Card,0
4416,Male,21,39,274.89,10720.71,Quarterly,Net Banking,0
4417,Male,33,8,1498.66,11989.28,Yearly,UPI,1
4418,Female,47,45,311.55,14019.75,Yearly,UPI,0
4419,Male,61,28,1042.92,29201.76,Monthly,UPI,0
4420,Male,47,27,1689.81,45624.87,Quarterly,UPI,0
4421,Female,53,65,1012.19,65792.35,Monthly,Debit Card,0
4422,Male,20,34,468.36,15924.24,Quarterly,Credit Card,0
4423,Male,39,62,1973.06,122329.72,Monthly,UPI,0
4424,Female,66,62,1800.71,111644.02,Yearly,Debit Card,0
4425,Female,39,38,1588.36,60357.68,Yearly,Credit Card,0
4426,Male,67,26,940.72,24458.72,Quarterly,Credit Card,0
4427,Male,67,24,530.92,12742.08,Monthly,Credit Card,0
4428,Female,66,39,1894.54,73887.06,Monthly,Debit Card,0
4429,Male,29,21,1158.23,24322.83,Yearly,UPI,0
4430,Male,38,47,1734.24,81509.28,Yearly,Credit Card,0
4431,Male,21,48,815.77,39156.96,Quarterly,Debit Card,0
4432,Female,48,13,803.52,10445.76,Yearly,Credit Card,0
4433,Male,61,3,1973.97,5921.91,Quarterly,Net Banking,1
4434,Male,48,32,1139.3,36457.6,Quarterly,Net Banking,0
4435,Female,40,35,453.25,15863.75,Quarterly,Debit Card,0
4436,Male,37,19,595.41,11312.79,Quarterly,UPI,0
4437,Male,32,14,1067.5,14945.0,Yearly,UPI,0
4438,Female,40,48,276.45,13269.6,Quarterly,Credit Card,0
4439,Female,45,68,1032.56,70214.08,Yearly,UPI,0
4440,Female,33,45,954.09,42934.05,Quarterly,UPI,0
